Totales_Territoriales,Comunidades_Ciudades_Autonomas,Provincia,Viajeros_Pernoctaciones,Residencia,Periodo,Total
Total Nacional,Islas baleares,-,Viajero,Extranjero,2016-05-01,1171272
Total Nacional,Islas baleares,-,Viajero,Extranjero,2016-04-01,425451
Total Nacional,Islas baleares,-,Viajero,Extranjero,2016-03-01,199976
Total Nacional,Islas baleares,-,Viajero,Extranjero,2016-02-01,78473
Total Nacional,Islas baleares,-,Viajero,Extranjero,2016-01-01,30287
Total Nacional,Islas baleares,-,Pernoctaciones,General,2016-12-01,237980
Total Nacional,Islas baleares,-,Pernoctaciones,General,2016-11-01,428457
Total Nacional,Islas baleares,-,Pernoctaciones,General,2016-10-01,6019888
Total Nacional,Islas baleares,-,Pernoctaciones,General,2016-09-01,9279703
Total Nacional,Islas baleares,-,Pernoctaciones,General,2016-08-01,10921751
Total Nacional,Islas baleares,-,Pernoctaciones,General,2016-07-01,10638009
Total Nacional,Islas baleares,-,Pernoctaciones,General,2016-06-01,9183976
Total Nacional,Islas baleares,-,Pernoctaciones,General,2016-05-01,7118452
Total Nacional,Islas baleares,-,Pernoctaciones,General,2016-04-01,2677898
Total Nacional,Islas baleares,-,Pernoctaciones,General,2016-03-01,1441248
Total Nacional,Islas baleares,-,Pernoctaciones,General,2016-02-01,540910
Total Nacional,Islas baleares,-,Pernoctaciones,General,2016-01-01,224092
Total Nacional,Islas baleares,-,Pernoctaciones,Espana,2016-12-01,59824
Total Nacional,Islas baleares,-,Pernoctaciones,Espana,2016-11-01,118733
Total Nacional,Islas baleares,-,Pernoctaciones,Espana,2016-10-01,453456
Total Nacional,Islas baleares,-,Pernoctaciones,Espana,2016-09-01,521822
Total Nacional,Islas baleares,-,Pernoctaciones,Espana,2016-08-01,818549
Total Nacional,Islas baleares,-,Pernoctaciones,Espana,2016-07-01,741548
Total Nacional,Islas baleares,-,Pernoctaciones,Espana,2016-06-01,608546
Total Nacional,Islas baleares,-,Pernoctaciones,Espana,2016-05-01,437315
Total Nacional,Islas baleares,-,Pernoctaciones,Espana,2016-04-01,358636
Total Nacional,Islas baleares,-,Pernoctaciones,Espana,2016-03-01,318946
Total Nacional,Islas baleares,-,Pernoctaciones,Espana,2016-02-01,138866
Total Nacional,Islas baleares,-,Pernoctaciones,Espana,2016-01-01,60159
Total Nacional,Islas baleares,-,Pernoctaciones,Extranjero,2016-12-01,178156
Total Nacional,Islas baleares,-,Pernoctaciones,Extranjero,2016-11-01,309724
Total Nacional,Islas baleares,-,Pernoctaciones,Extranjero,2016-10-01,5566432
Total Nacional,Islas baleares,-,Pernoctaciones,Extranjero,2016-09-01,8757881
Total Nacional,Islas baleares,-,Pernoctaciones,Extranjero,2016-08-01,10103202
Total Nacional,Islas baleares,-,Pernoctaciones,Extranjero,2016-07-01,9896460
Total Nacional,Islas baleares,-,Pernoctaciones,Extranjero,2016-06-01,8575430
Total Nacional,Islas baleares,-,Pernoctaciones,Extranjero,2016-05-01,6681137
Total Nacional,Islas baleares,-,Pernoctaciones,Extranjero,2016-04-01,2319262
Total Nacional,Islas baleares,-,Pernoctaciones,Extranjero,2016-03-01,1122302
Total Nacional,Islas baleares,-,Pernoctaciones,Extranjero,2016-02-01,402044
Total Nacional,Islas baleares,-,Pernoctaciones,Extranjero,2016-01-01,163933
Total Nacional,Canarias,-,Viajero,General,2016-12-01,760016
Total Nacional,Canarias,-,Viajero,General,2016-11-01,734870
Total Nacional,Canarias,-,Viajero,General,2016-10-01,858909
Total Nacional,Canarias,-,Viajero,General,2016-09-01,743224
Total Nacional,Canarias,-,Viajero,General,2016-08-01,871275
Total Nacional,Canarias,-,Viajero,General,2016-07-01,869448
Total Nacional,Canarias,-,Viajero,General,2016-06-01,748643
Total Nacional,Canarias,-,Viajero,General,2016-05-01,734942
Total Nacional,Canarias,-,Viajero,General,2016-04-01,766327
Total Nacional,Canarias,-,Viajero,General,2016-03-01,808758
Total Nacional,Canarias,-,Viajero,General,2016-02-01,734853
Total Nacional,Canarias,-,Viajero,General,2016-01-01,720429
Total Nacional,Canarias,-,Viajero,Espana,2016-12-01,122259
Total Nacional,Canarias,-,Viajero,Espana,2016-11-01,105273
Total Nacional,Canarias,-,Viajero,Espana,2016-10-01,143656
Total Nacional,Canarias,-,Viajero,Espana,2016-09-01,166276
Total Nacional,Canarias,-,Viajero,Espana,2016-08-01,228342
Total Nacional,Canarias,-,Viajero,Espana,2016-07-01,219427
Total Nacional,Canarias,-,Viajero,Espana,2016-06-01,185047
Total Nacional,Canarias,-,Viajero,Espana,2016-05-01,170049
Total Nacional,Canarias,-,Viajero,Espana,2016-04-01,140443
Total Nacional,Canarias,-,Viajero,Espana,2016-03-01,128035
Total Nacional,Canarias,-,Viajero,Espana,2016-02-01,97931
Total Nacional,Canarias,-,Viajero,Espana,2016-01-01,105879
Total Nacional,Canarias,-,Viajero,Extranjero,2016-12-01,637758
Total Nacional,Canarias,-,Viajero,Extranjero,2016-11-01,629597
Total Nacional,Canarias,-,Viajero,Extranjero,2016-10-01,715254
Total Nacional,Canarias,-,Viajero,Extranjero,2016-09-01,576947
Total Nacional,Canarias,-,Viajero,Extranjero,2016-08-01,642934
Total Nacional,Canarias,-,Viajero,Extranjero,2016-07-01,650021
Total Nacional,Canarias,-,Viajero,Extranjero,2016-06-01,563596
Total Nacional,Canarias,-,Viajero,Extranjero,2016-05-01,564893
Total Nacional,Canarias,-,Viajero,Extranjero,2016-04-01,625885
Total Nacional,Canarias,-,Viajero,Extranjero,2016-03-01,680723
Total Nacional,Canarias,-,Viajero,Extranjero,2016-02-01,636921
Total Nacional,Canarias,-,Viajero,Extranjero,2016-01-01,614550
Total Nacional,Canarias,-,Pernoctaciones,General,2016-12-01,5606991
Total Nacional,Canarias,-,Pernoctaciones,General,2016-11-01,5683971
Total Nacional,Canarias,-,Pernoctaciones,General,2016-10-01,6137042
Total Nacional,Canarias,-,Pernoctaciones,General,2016-09-01,5811546
Total Nacional,Canarias,-,Pernoctaciones,General,2016-08-01,7014090
Total Nacional,Canarias,-,Pernoctaciones,General,2016-07-01,6613722
Total Nacional,Canarias,-,Pernoctaciones,General,2016-06-01,5436486
Total Nacional,Canarias,-,Pernoctaciones,General,2016-05-01,5178261
Total Nacional,Canarias,-,Pernoctaciones,General,2016-04-01,5303835
Total Nacional,Canarias,-,Pernoctaciones,General,2016-03-01,5956876
Total Nacional,Canarias,-,Pernoctaciones,General,2016-02-01,5447785
Total Nacional,Canarias,-,Pernoctaciones,General,2016-01-01,5512214
Total Nacional,Canarias,-,Pernoctaciones,Espana,2016-12-01,518386
Total Nacional,Canarias,-,Pernoctaciones,Espana,2016-11-01,441092
Total Nacional,Canarias,-,Pernoctaciones,Espana,2016-10-01,581308
Total Nacional,Canarias,-,Pernoctaciones,Espana,2016-09-01,771774
Total Nacional,Canarias,-,Pernoctaciones,Espana,2016-08-01,1223647
Total Nacional,Canarias,-,Pernoctaciones,Espana,2016-07-01,1023831
Total Nacional,Canarias,-,Pernoctaciones,Espana,2016-06-01,756693
Total Nacional,Canarias,-,Pernoctaciones,Espana,2016-05-01,660330
Total Nacional,Canarias,-,Pernoctaciones,Espana,2016-04-01,520773
Total Nacional,Canarias,-,Pernoctaciones,Espana,2016-03-01,558660
Total Nacional,Canarias,-,Pernoctaciones,Espana,2016-02-01,407232
Total Nacional,Canarias,-,Pernoctaciones,Espana,2016-01-01,461233
Total Nacional,Canarias,-,Pernoctaciones,Extranjero,2016-12-01,5088604
Total Nacional,Canarias,-,Pernoctaciones,Extranjero,2016-11-01,5242878
Total Nacional,Canarias,-,Pernoctaciones,Extranjero,2016-10-01,5555734
Total Nacional,Canarias,-,Pernoctaciones,Extranjero,2016-09-01,5039772
Total Nacional,Canarias,-,Pernoctaciones,Extranjero,2016-08-01,5790444
Total Nacional,Canarias,-,Pernoctaciones,Extranjero,2016-07-01,5589891
Total Nacional,Canarias,-,Pernoctaciones,Extranjero,2016-06-01,4679793
Total Nacional,Canarias,-,Pernoctaciones,Extranjero,2016-05-01,4517932
Total Nacional,Canarias,-,Pernoctaciones,Extranjero,2016-04-01,4783062
Total Nacional,Canarias,-,Pernoctaciones,Extranjero,2016-03-01,5398216
Total Nacional,Canarias,-,Pernoctaciones,Extranjero,2016-02-01,5040553
Total Nacional,Canarias,-,Pernoctaciones,Extranjero,2016-01-01,5050981
Total Nacional,Cantabria,-,Viajero,General,2016-12-01,46970
Total Nacional,Cantabria,-,Viajero,General,2016-11-01,51301
Total Nacional,Cantabria,-,Viajero,General,2016-10-01,105338
Total Nacional,Cantabria,-,Viajero,General,2016-09-01,146867
Total Nacional,Cantabria,-,Viajero,General,2016-08-01,199428
Total Nacional,Cantabria,-,Viajero,General,2016-07-01,178505
Total Nacional,Cantabria,-,Viajero,General,2016-06-01,119219
Total Nacional,Cantabria,-,Viajero,General,2016-05-01,95029
Total Nacional,Cantabria,-,Viajero,General,2016-04-01,72874
Total Nacional,Cantabria,-,Viajero,General,2016-03-01,77673
Total Nacional,Cantabria,-,Viajero,General,2016-02-01,40489
Total Nacional,Cantabria,-,Viajero,General,2016-01-01,34469
Total Nacional,Cantabria,-,Viajero,Espana,2016-12-01,41869
Total Nacional,Cantabria,-,Viajero,Espana,2016-11-01,44701
Total Nacional,Cantabria,-,Viajero,Espana,2016-10-01,83200
Total Nacional,Cantabria,-,Viajero,Espana,2016-09-01,110117
Total Nacional,Cantabria,-,Viajero,Espana,2016-08-01,163325
Total Nacional,Cantabria,-,Viajero,Espana,2016-07-01,144503
Total Nacional,Cantabria,-,Viajero,Espana,2016-06-01,86970
Total Nacional,Cantabria,-,Viajero,Espana,2016-05-01,68926
Total Nacional,Cantabria,-,Viajero,Espana,2016-04-01,57409
Total Nacional,Cantabria,-,Viajero,Espana,2016-03-01,67764
Total Nacional,Cantabria,-,Viajero,Espana,2016-02-01,36053
Total Nacional,Cantabria,-,Viajero,Espana,2016-01-01,29794
Total Nacional,Cantabria,-,Viajero,Extranjero,2016-12-01,5101
Total Nacional,Cantabria,-,Viajero,Extranjero,2016-11-01,6600
Total Nacional,Cantabria,-,Viajero,Extranjero,2016-10-01,22138
Total Nacional,Cantabria,-,Viajero,Extranjero,2016-09-01,36750
Total Nacional,Cantabria,-,Viajero,Extranjero,2016-08-01,36103
Total Nacional,Cantabria,-,Viajero,Extranjero,2016-07-01,34002
Total Nacional,Cantabria,-,Viajero,Extranjero,2016-06-01,32249
Total Nacional,Cantabria,-,Viajero,Extranjero,2016-05-01,26103
Total Nacional,Cantabria,-,Viajero,Extranjero,2016-04-01,15465
Total Nacional,Cantabria,-,Viajero,Extranjero,2016-03-01,9909
Total Nacional,Cantabria,-,Viajero,Extranjero,2016-02-01,4436
Total Nacional,Cantabria,-,Viajero,Extranjero,2016-01-01,4675
Total Nacional,Cantabria,-,Pernoctaciones,General,2016-12-01,94373
Total Nacional,Cantabria,-,Pernoctaciones,General,2016-11-01,111372
Total Nacional,Cantabria,-,Pernoctaciones,General,2016-10-01,236231
Total Nacional,Cantabria,-,Pernoctaciones,General,2016-09-01,339607
Total Nacional,Cantabria,-,Pernoctaciones,General,2016-08-01,553669
Total Nacional,Cantabria,-,Pernoctaciones,General,2016-07-01,441867
Total Nacional,Cantabria,-,Pernoctaciones,General,2016-06-01,265736
Total Nacional,Cantabria,-,Pernoctaciones,General,2016-05-01,204521
Total Nacional,Cantabria,-,Pernoctaciones,General,2016-04-01,157818
Total Nacional,Cantabria,-,Pernoctaciones,General,2016-03-01,165714
Total Nacional,Cantabria,-,Pernoctaciones,General,2016-02-01,77675
Total Nacional,Cantabria,-,Pernoctaciones,General,2016-01-01,66871
Total Nacional,Cantabria,-,Pernoctaciones,Espana,2016-12-01,83061
Total Nacional,Cantabria,-,Pernoctaciones,Espana,2016-11-01,97764
Total Nacional,Cantabria,-,Pernoctaciones,Espana,2016-10-01,188053
Total Nacional,Cantabria,-,Pernoctaciones,Espana,2016-09-01,258813
Total Nacional,Cantabria,-,Pernoctaciones,Espana,2016-08-01,478435
Total Nacional,Cantabria,-,Pernoctaciones,Espana,2016-07-01,370532
Total Nacional,Cantabria,-,Pernoctaciones,Espana,2016-06-01,192569
Total Nacional,Cantabria,-,Pernoctaciones,Espana,2016-05-01,150342
Total Nacional,Cantabria,-,Pernoctaciones,Espana,2016-04-01,121202
Total Nacional,Cantabria,-,Pernoctaciones,Espana,2016-03-01,145106
Total Nacional,Cantabria,-,Pernoctaciones,Espana,2016-02-01,68115
Total Nacional,Cantabria,-,Pernoctaciones,Espana,2016-01-01,56376
Total Nacional,Cantabria,-,Pernoctaciones,Extranjero,2016-12-01,11312
Total Nacional,Cantabria,-,Pernoctaciones,Extranjero,2016-11-01,13608
Total Nacional,Cantabria,-,Pernoctaciones,Extranjero,2016-10-01,48178
Total Nacional,Cantabria,-,Pernoctaciones,Extranjero,2016-09-01,80794
Total Nacional,Cantabria,-,Pernoctaciones,Extranjero,2016-08-01,75234
Total Nacional,Cantabria,-,Pernoctaciones,Extranjero,2016-07-01,71336
Total Nacional,Cantabria,-,Pernoctaciones,Extranjero,2016-06-01,73167
Total Nacional,Cantabria,-,Pernoctaciones,Extranjero,2016-05-01,54180
Total Nacional,Cantabria,-,Pernoctaciones,Extranjero,2016-04-01,36616
Total Nacional,Cantabria,-,Pernoctaciones,Extranjero,2016-03-01,20608
Total Nacional,Cantabria,-,Pernoctaciones,Extranjero,2016-02-01,9559
Total Nacional,Cantabria,-,Pernoctaciones,Extranjero,2016-01-01,10494
Total Nacional,Castilla y leon,-,Viajero,General,2016-12-01,291006
Total Nacional,Castilla y leon,-,Viajero,General,2016-11-01,313042
Total Nacional,Castilla y leon,-,Viajero,General,2016-10-01,477618
Total Nacional,Castilla y leon,-,Viajero,General,2016-09-01,492003
Total Nacional,Castilla y leon,-,Viajero,General,2016-08-01,616765
Total Nacional,Castilla y leon,-,Viajero,General,2016-07-01,520347
Total Nacional,Castilla y leon,-,Viajero,General,2016-06-01,425640
Total Nacional,Castilla y leon,-,Viajero,General,2016-05-01,437948
Total Nacional,Castilla y leon,-,Viajero,General,2016-04-01,357511
Total Nacional,Castilla y leon,-,Viajero,General,2016-03-01,361962
Total Nacional,Castilla y leon,-,Viajero,General,2016-02-01,261172
Total Nacional,Castilla y leon,-,Viajero,General,2016-01-01,225744
Total Nacional,Castilla y leon,-,Viajero,Espana,2016-12-01,250967
Total Nacional,Castilla y leon,-,Viajero,Espana,2016-11-01,269402
Total Nacional,Castilla y leon,-,Viajero,Espana,2016-10-01,367146
Total Nacional,Castilla y leon,-,Viajero,Espana,2016-09-01,348489
Total Nacional,Castilla y leon,-,Viajero,Espana,2016-08-01,449745
Total Nacional,Castilla y leon,-,Viajero,Espana,2016-07-01,375171
Total Nacional,Castilla y leon,-,Viajero,Espana,2016-06-01,309780
Total Nacional,Castilla y leon,-,Viajero,Espana,2016-05-01,303418
Total Nacional,Castilla y leon,-,Viajero,Espana,2016-04-01,269321
Total Nacional,Castilla y leon,-,Viajero,Espana,2016-03-01,308718
Total Nacional,Castilla y leon,-,Viajero,Espana,2016-02-01,224494
Total Nacional,Castilla y leon,-,Viajero,Espana,2016-01-01,192770
Total Nacional,Castilla y leon,-,Viajero,Extranjero,2016-12-01,40039
Total Nacional,Castilla y leon,-,Viajero,Extranjero,2016-11-01,43640
Total Nacional,Castilla y leon,-,Viajero,Extranjero,2016-10-01,110472
Total Nacional,Castilla y leon,-,Viajero,Extranjero,2016-09-01,143515
Total Nacional,Castilla y leon,-,Viajero,Extranjero,2016-08-01,167020
Total Nacional,Castilla y leon,-,Viajero,Extranjero,2016-07-01,145176
Total Nacional,Castilla y leon,-,Viajero,Extranjero,2016-06-01,115860
Total Nacional,Castilla y leon,-,Viajero,Extranjero,2016-05-01,134531
Total Nacional,Castilla y leon,-,Viajero,Extranjero,2016-04-01,88190
Total Nacional,Castilla y leon,-,Viajero,Extranjero,2016-03-01,53244
Total Nacional,Castilla y leon,-,Viajero,Extranjero,2016-02-01,36678
Total Nacional,Castilla y leon,-,Viajero,Extranjero,2016-01-01,32974
Total Nacional,Castilla y leon,-,Pernoctaciones,General,2016-12-01,501170
Total Nacional,Castilla y leon,-,Pernoctaciones,General,2016-11-01,537997
Total Nacional,Castilla y leon,-,Pernoctaciones,General,2016-10-01,797471
Total Nacional,Castilla y leon,-,Pernoctaciones,General,2016-09-01,797144
Total Nacional,Castilla y leon,-,Pernoctaciones,General,2016-08-01,1000736
Total Nacional,Castilla y leon,-,Pernoctaciones,General,2016-07-01,828760
Total Nacional,Castilla y leon,-,Pernoctaciones,General,2016-06-01,670872
Total Nacional,Castilla y leon,-,Pernoctaciones,General,2016-05-01,684260
Total Nacional,Castilla y leon,-,Pernoctaciones,General,2016-04-01,575407
Total Nacional,Castilla y leon,-,Pernoctaciones,General,2016-03-01,639177
Total Nacional,Castilla y leon,-,Pernoctaciones,General,2016-02-01,441288
Total Nacional,Castilla y leon,-,Pernoctaciones,General,2016-01-01,380893
Total Nacional,Castilla y leon,-,Pernoctaciones,Espana,2016-12-01,431472
Total Nacional,Castilla y leon,-,Pernoctaciones,Espana,2016-11-01,462924
Total Nacional,Castilla y leon,-,Pernoctaciones,Espana,2016-10-01,629742
Total Nacional,Castilla y leon,-,Pernoctaciones,Espana,2016-09-01,586982
Total Nacional,Castilla y leon,-,Pernoctaciones,Espana,2016-08-01,772398
Total Nacional,Castilla y leon,-,Pernoctaciones,Espana,2016-07-01,623900
Total Nacional,Castilla y leon,-,Pernoctaciones,Espana,2016-06-01,502237
Total Nacional,Castilla y leon,-,Pernoctaciones,Espana,2016-05-01,492799
Total Nacional,Castilla y leon,-,Pernoctaciones,Espana,2016-04-01,443735
Total Nacional,Castilla y leon,-,Pernoctaciones,Espana,2016-03-01,552663
Total Nacional,Castilla y leon,-,Pernoctaciones,Espana,2016-02-01,375903
Total Nacional,Castilla y leon,-,Pernoctaciones,Espana,2016-01-01,323463
Total Nacional,Castilla y leon,-,Pernoctaciones,Extranjero,2016-12-01,69698
Total Nacional,Castilla y leon,-,Pernoctaciones,Extranjero,2016-11-01,75072
Total Nacional,Castilla y leon,-,Pernoctaciones,Extranjero,2016-10-01,167729
Total Nacional,Castilla y leon,-,Pernoctaciones,Extranjero,2016-09-01,210162
Total Nacional,Castilla y leon,-,Pernoctaciones,Extranjero,2016-08-01,228339
Total Nacional,Castilla y leon,-,Pernoctaciones,Extranjero,2016-07-01,204860
Total Nacional,Castilla y leon,-,Pernoctaciones,Extranjero,2016-06-01,168635
Total Nacional,Castilla y leon,-,Pernoctaciones,Extranjero,2016-05-01,191460
Total Nacional,Castilla y leon,-,Pernoctaciones,Extranjero,2016-04-01,131672
Total Nacional,Castilla y leon,-,Pernoctaciones,Extranjero,2016-03-01,86513
Total Nacional,Castilla y leon,-,Pernoctaciones,Extranjero,2016-02-01,65385
Total Nacional,Castilla y leon,-,Pernoctaciones,Extranjero,2016-01-01,57430
Total Nacional,Castilla la mancha,-,Viajero,General,2016-12-01,151616
Total Nacional,Castilla la mancha,-,Viajero,General,2016-11-01,160737
Total Nacional,Castilla la mancha,-,Viajero,General,2016-10-01,211874
Total Nacional,Castilla la mancha,-,Viajero,General,2016-09-01,204778
Total Nacional,Castilla la mancha,-,Viajero,General,2016-08-01,221575
Total Nacional,Castilla la mancha,-,Viajero,General,2016-07-01,190742
Total Nacional,Castilla la mancha,-,Viajero,General,2016-06-01,190627
Total Nacional,Castilla la mancha,-,Viajero,General,2016-05-01,189056
Total Nacional,Castilla la mancha,-,Viajero,General,2016-04-01,177078
Total Nacional,Castilla la mancha,-,Viajero,General,2016-03-01,173434
Total Nacional,Castilla la mancha,-,Viajero,General,2016-02-01,136285
Total Nacional,Castilla la mancha,-,Viajero,General,2016-01-01,116128
Total Nacional,Castilla la mancha,-,Viajero,Espana,2016-12-01,132332
Total Nacional,Castilla la mancha,-,Viajero,Espana,2016-11-01,135892
Total Nacional,Castilla la mancha,-,Viajero,Espana,2016-10-01,173988
Total Nacional,Castilla la mancha,-,Viajero,Espana,2016-09-01,164780
Total Nacional,Castilla la mancha,-,Viajero,Espana,2016-08-01,184524
Total Nacional,Castilla la mancha,-,Viajero,Espana,2016-07-01,155989
Total Nacional,Castilla la mancha,-,Viajero,Espana,2016-06-01,154933
Total Nacional,Castilla la mancha,-,Viajero,Espana,2016-05-01,147236
Total Nacional,Castilla la mancha,-,Viajero,Espana,2016-04-01,144797
Total Nacional,Castilla la mancha,-,Viajero,Espana,2016-03-01,149981
Total Nacional,Castilla la mancha,-,Viajero,Espana,2016-02-01,118998
Total Nacional,Castilla la mancha,-,Viajero,Espana,2016-01-01,99559
Total Nacional,Castilla la mancha,-,Viajero,Extranjero,2016-12-01,19283
Total Nacional,Castilla la mancha,-,Viajero,Extranjero,2016-11-01,24845
Total Nacional,Castilla la mancha,-,Viajero,Extranjero,2016-10-01,37886
Total Nacional,Castilla la mancha,-,Viajero,Extranjero,2016-09-01,39998
Total Nacional,Castilla la mancha,-,Viajero,Extranjero,2016-08-01,37051
