Totales_Territoriales,Comunidades_Ciudades_Autonomas,Provincia,Viajeros_Pernoctaciones,Residencia,Periodo,Total,ID_viajeros,Población,Latitud,Longitud,ID_latitud_longitud
Total Nacional,Galicia,A coruna,Viajero,General,2023-05-01 00:00:00,242913,1057,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2023-04-01 00:00:00,210848,1058,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2023-03-01 00:00:00,125283,1059,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2023-02-01 00:00:00,94579,1060,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2023-01-01 00:00:00,78857,1061,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2023-09-01 00:00:00,145259,1062,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2023-08-01 00:00:00,219534,1063,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2023-07-01 00:00:00,180920,1064,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2023-06-01 00:00:00,132495,1065,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2023-05-01 00:00:00,119727,1066,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2023-04-01 00:00:00,126972,1067,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2023-03-01 00:00:00,92979,1068,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2023-02-01 00:00:00,74173,1069,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2023-01-01 00:00:00,62055,1070,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2023-09-01 00:00:00,129548,1071,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2023-08-01 00:00:00,88831,1072,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2023-07-01 00:00:00,81894,1073,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2023-06-01 00:00:00,107016,1074,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2023-05-01 00:00:00,123186,1075,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2023-04-01 00:00:00,83876,1076,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2023-03-01 00:00:00,32304,1077,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2023-02-01 00:00:00,20407,1078,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2023-01-01 00:00:00,16803,1079,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2022-12-01 00:00:00,98031,2754,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2022-11-01 00:00:00,122063,2755,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2022-10-01 00:00:00,225864,2756,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2022-09-01 00:00:00,256661,2757,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2022-08-01 00:00:00,313524,2758,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2022-07-01 00:00:00,277016,2759,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2022-06-01 00:00:00,226862,2760,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2022-05-01 00:00:00,217303,2761,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2022-04-01 00:00:00,177411,2762,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2022-03-01 00:00:00,107443,2763,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2022-02-01 00:00:00,85543,2764,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2022-01-01 00:00:00,62087,2765,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2022-12-01 00:00:00,79982,2766,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2022-11-01 00:00:00,94029,2767,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2022-10-01 00:00:00,131666,2768,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2022-09-01 00:00:00,150900,2769,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2022-08-01 00:00:00,232843,2770,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2022-07-01 00:00:00,194874,2771,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2022-06-01 00:00:00,132289,2772,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2022-05-01 00:00:00,119893,2773,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2022-04-01 00:00:00,119875,2774,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2022-03-01 00:00:00,82649,2775,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2022-02-01 00:00:00,72223,2776,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2022-01-01 00:00:00,51283,2777,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2022-12-01 00:00:00,18050,2778,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2022-11-01 00:00:00,28034,2779,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2022-10-01 00:00:00,94199,2780,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2022-09-01 00:00:00,105761,2781,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2022-08-01 00:00:00,80681,2782,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2022-07-01 00:00:00,82142,2783,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2022-06-01 00:00:00,94573,2784,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2022-05-01 00:00:00,97410,2785,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2022-04-01 00:00:00,57536,2786,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2022-03-01 00:00:00,24794,2787,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2022-02-01 00:00:00,13320,2788,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2022-01-01 00:00:00,10804,2789,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2021-12-01 00:00:00,85318,4554,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2021-11-01 00:00:00,108641,4555,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2021-10-01 00:00:00,184128,4556,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2021-09-01 00:00:00,205471,4557,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2021-08-01 00:00:00,276705,4558,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2021-07-01 00:00:00,213074,4559,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2021-06-01 00:00:00,111608,4560,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2021-05-01 00:00:00,59523,4561,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2021-04-01 00:00:00,41847,4562,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2021-03-01 00:00:00,34219,4563,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2021-02-01 00:00:00,17568,4564,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2021-01-01 00:00:00,18294,4565,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2021-12-01 00:00:00,72860,4566,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2021-11-01 00:00:00,87886,4567,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2021-10-01 00:00:00,131919,4568,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2021-09-01 00:00:00,155066,4569,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2021-08-01 00:00:00,238614,4570,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2021-07-01 00:00:00,181981,4571,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2021-06-01 00:00:00,94042,4572,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2021-05-01 00:00:00,51953,4573,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2021-04-01 00:00:00,38958,4574,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2021-03-01 00:00:00,31340,4575,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2021-02-01 00:00:00,16188,4576,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2021-01-01 00:00:00,16597,4577,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2021-12-01 00:00:00,12458,4578,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2021-11-01 00:00:00,20755,4579,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2021-10-01 00:00:00,52210,4580,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2021-09-01 00:00:00,50405,4581,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2021-08-01 00:00:00,38091,4582,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2021-07-01 00:00:00,31093,4583,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2021-06-01 00:00:00,17566,4584,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2021-05-01 00:00:00,7570,4585,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2021-04-01 00:00:00,2890,4586,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2021-03-01 00:00:00,2879,4587,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2021-02-01 00:00:00,1380,4588,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2021-01-01 00:00:00,1697,4589,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2020-12-01 00:00:00,21765,6354,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2020-11-01 00:00:00,22415,6355,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2020-10-01 00:00:00,56591,6356,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2020-09-01 00:00:00,80494,6357,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2020-08-01 00:00:00,154257,6358,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2020-07-01 00:00:00,104678,6359,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2020-06-01 00:00:00,20459,6360,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2020-05-01 00:00:00,2124,6361,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2020-04-01 00:00:00,0,6362,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2020-03-01 00:00:00,34947,6363,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2020-02-01 00:00:00,93929,6364,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2020-01-01 00:00:00,83655,6365,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2020-12-01 00:00:00,19753,6366,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2020-11-01 00:00:00,19494,6367,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2020-10-01 00:00:00,49290,6368,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2020-09-01 00:00:00,71300,6369,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2020-08-01 00:00:00,137008,6370,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2020-07-01 00:00:00,93285,6371,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2020-06-01 00:00:00,18973,6372,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2020-05-01 00:00:00,1989,6373,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2020-04-01 00:00:00,0,6374,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2020-03-01 00:00:00,27983,6375,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2020-02-01 00:00:00,74172,6376,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2020-01-01 00:00:00,66694,6377,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2020-12-01 00:00:00,2012,6378,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2020-11-01 00:00:00,2921,6379,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2020-10-01 00:00:00,7301,6380,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2020-09-01 00:00:00,9193,6381,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2020-08-01 00:00:00,17248,6382,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2020-07-01 00:00:00,11394,6383,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2020-06-01 00:00:00,1485,6384,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2020-05-01 00:00:00,135,6385,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2020-04-01 00:00:00,0,6386,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2020-03-01 00:00:00,6964,6387,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2020-02-01 00:00:00,19758,6388,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2020-01-01 00:00:00,16962,6389,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2019-12-01 00:00:00,96529,8154,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2019-11-01 00:00:00,107666,8155,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2019-10-01 00:00:00,187221,8156,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2019-09-01 00:00:00,223979,8157,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2019-08-01 00:00:00,271585,8158,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2019-07-01 00:00:00,222759,8159,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2019-06-01 00:00:00,200533,8160,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2019-05-01 00:00:00,201983,8161,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2019-04-01 00:00:00,160267,8162,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2019-03-01 00:00:00,104847,8163,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2019-02-01 00:00:00,83877,8164,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2019-01-01 00:00:00,76228,8165,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2019-12-01 00:00:00,79816,8166,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2019-11-01 00:00:00,81633,8167,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2019-10-01 00:00:00,107150,8168,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2019-09-01 00:00:00,127009,8169,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2019-08-01 00:00:00,195776,8170,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2019-07-01 00:00:00,156522,8171,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2019-06-01 00:00:00,115170,8172,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2019-05-01 00:00:00,110184,8173,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2019-04-01 00:00:00,101211,8174,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2019-03-01 00:00:00,79408,8175,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2019-02-01 00:00:00,69370,8176,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Espana,2019-01-01 00:00:00,61720,8177,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2019-12-01 00:00:00,16713,8178,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2019-11-01 00:00:00,26033,8179,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2019-10-01 00:00:00,80071,8180,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2019-09-01 00:00:00,96970,8181,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2019-08-01 00:00:00,75809,8182,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2019-07-01 00:00:00,66236,8183,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2019-06-01 00:00:00,85363,8184,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2019-05-01 00:00:00,91799,8185,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2019-04-01 00:00:00,59056,8186,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2019-03-01 00:00:00,25439,8187,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2019-02-01 00:00:00,14507,8188,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2019-01-01 00:00:00,14508,8189,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2018-12-01 00:00:00,95694,9954,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2018-11-01 00:00:00,106627,9955,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2018-10-01 00:00:00,177631,9956,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2018-09-01 00:00:00,209761,9957,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2018-08-01 00:00:00,270636,9958,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2018-07-01 00:00:00,221010,9959,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2018-06-01 00:00:00,198079,9960,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2018-05-01 00:00:00,184655,9961,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2018-04-01 00:00:00,142912,9962,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2018-03-01 00:00:00,115805,9963,246047,43.37012643,-8.39114853,0
Total Nacional,Galicia,A coruna,Viajero,General,2018-02-01 00:00:00,81871,9964,246047,43.37012643,-8.39114853,0
