Totales_Territoriales,Comunidades_Ciudades_Autonomas,Provincia,Viajeros_Pernoctaciones,Residencia,Periodo,Total
Total Nacional,Galicia,A coruna,Viajero,General,2016-12-01,84052
Total Nacional,Galicia,A coruna,Viajero,General,2016-11-01,104880
Total Nacional,Galicia,A coruna,Viajero,General,2016-10-01,203543
Total Nacional,Galicia,A coruna,Viajero,General,2016-09-01,250175
Total Nacional,Galicia,A coruna,Viajero,General,2016-08-01,320785
Total Nacional,Galicia,A coruna,Viajero,General,2016-07-01,270371
Total Nacional,Galicia,A coruna,Viajero,General,2016-06-01,219923
Total Nacional,Galicia,A coruna,Viajero,General,2016-05-01,197959
Total Nacional,Galicia,A coruna,Viajero,General,2016-04-01,138950
Total Nacional,Galicia,A coruna,Viajero,General,2016-03-01,121460
Total Nacional,Galicia,A coruna,Viajero,General,2016-02-01,80278
Total Nacional,Galicia,A coruna,Viajero,General,2016-01-01,68197
Total Nacional,Galicia,A coruna,Viajero,Espana,2016-12-01,68221
Total Nacional,Galicia,A coruna,Viajero,Espana,2016-11-01,79861
Total Nacional,Galicia,A coruna,Viajero,Espana,2016-10-01,116841
Total Nacional,Galicia,A coruna,Viajero,Espana,2016-09-01,140353
Total Nacional,Galicia,A coruna,Viajero,Espana,2016-08-01,220124
Total Nacional,Galicia,A coruna,Viajero,Espana,2016-07-01,187157
Total Nacional,Galicia,A coruna,Viajero,Espana,2016-06-01,120410
Total Nacional,Galicia,A coruna,Viajero,Espana,2016-05-01,96739
Total Nacional,Galicia,A coruna,Viajero,Espana,2016-04-01,88866
Total Nacional,Galicia,A coruna,Viajero,Espana,2016-03-01,94716
Total Nacional,Galicia,A coruna,Viajero,Espana,2016-02-01,66852
Total Nacional,Galicia,A coruna,Viajero,Espana,2016-01-01,57103
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2016-12-01,15831
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2016-11-01,25019
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2016-10-01,86702
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2016-09-01,109821
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2016-08-01,100661
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2016-07-01,83214
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2016-06-01,99513
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2016-05-01,101220
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2016-04-01,50084
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2016-03-01,26744
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2016-02-01,13426
Total Nacional,Galicia,A coruna,Viajero,Extranjero,2016-01-01,11094
Total Nacional,Galicia,Lugo,Viajero,General,2016-12-01,25951
Total Nacional,Galicia,Lugo,Viajero,General,2016-11-01,26823
Total Nacional,Galicia,Lugo,Viajero,General,2016-10-01,61845
Total Nacional,Galicia,Lugo,Viajero,General,2016-09-01,86339
Total Nacional,Galicia,Lugo,Viajero,General,2016-08-01,113969
Total Nacional,Galicia,Lugo,Viajero,General,2016-07-01,87966
Total Nacional,Galicia,Lugo,Viajero,General,2016-06-01,79990
Total Nacional,Galicia,Lugo,Viajero,General,2016-05-01,75912
Total Nacional,Galicia,Lugo,Viajero,General,2016-04-01,42271
Total Nacional,Galicia,Lugo,Viajero,General,2016-03-01,39971
Total Nacional,Galicia,Lugo,Viajero,General,2016-02-01,21696
Total Nacional,Galicia,Lugo,Viajero,General,2016-01-01,20849
Total Nacional,Galicia,Lugo,Viajero,Espana,2016-12-01,23425
Total Nacional,Galicia,Lugo,Viajero,Espana,2016-11-01,23471
Total Nacional,Galicia,Lugo,Viajero,Espana,2016-10-01,40788
Total Nacional,Galicia,Lugo,Viajero,Espana,2016-09-01,49314
Total Nacional,Galicia,Lugo,Viajero,Espana,2016-08-01,87018
Total Nacional,Galicia,Lugo,Viajero,Espana,2016-07-01,65295
Total Nacional,Galicia,Lugo,Viajero,Espana,2016-06-01,47772
Total Nacional,Galicia,Lugo,Viajero,Espana,2016-05-01,39160
Total Nacional,Galicia,Lugo,Viajero,Espana,2016-04-01,28590
Total Nacional,Galicia,Lugo,Viajero,Espana,2016-03-01,34163
Total Nacional,Galicia,Lugo,Viajero,Espana,2016-02-01,20052
Total Nacional,Galicia,Lugo,Viajero,Espana,2016-01-01,19149
Total Nacional,Galicia,Lugo,Viajero,Extranjero,2016-12-01,2525
Total Nacional,Galicia,Lugo,Viajero,Extranjero,2016-11-01,3352
Total Nacional,Galicia,Lugo,Viajero,Extranjero,2016-10-01,21057
Total Nacional,Galicia,Lugo,Viajero,Extranjero,2016-09-01,37025
Total Nacional,Galicia,Lugo,Viajero,Extranjero,2016-08-01,26951
Total Nacional,Galicia,Lugo,Viajero,Extranjero,2016-07-01,22672
Total Nacional,Galicia,Lugo,Viajero,Extranjero,2016-06-01,32217
Total Nacional,Galicia,Lugo,Viajero,Extranjero,2016-05-01,36752
Total Nacional,Galicia,Lugo,Viajero,Extranjero,2016-04-01,13682
Total Nacional,Galicia,Lugo,Viajero,Extranjero,2016-03-01,5807
Total Nacional,Galicia,Lugo,Viajero,Extranjero,2016-02-01,1644
Total Nacional,Galicia,Lugo,Viajero,Extranjero,2016-01-01,1700
Total Nacional,Galicia,Ourense,Viajero,General,2016-12-01,20294
Total Nacional,Galicia,Ourense,Viajero,General,2016-11-01,23362
Total Nacional,Galicia,Ourense,Viajero,General,2016-10-01,29640
Total Nacional,Galicia,Ourense,Viajero,General,2016-09-01,29303
Total Nacional,Galicia,Ourense,Viajero,General,2016-08-01,40702
Total Nacional,Galicia,Ourense,Viajero,General,2016-07-01,28670
Total Nacional,Galicia,Ourense,Viajero,General,2016-06-01,27094
Total Nacional,Galicia,Ourense,Viajero,General,2016-05-01,24434
Total Nacional,Galicia,Ourense,Viajero,General,2016-04-01,22943
Total Nacional,Galicia,Ourense,Viajero,General,2016-03-01,28413
Total Nacional,Galicia,Ourense,Viajero,General,2016-02-01,20401
Total Nacional,Galicia,Ourense,Viajero,General,2016-01-01,17286
Total Nacional,Galicia,Ourense,Viajero,Espana,2016-12-01,18697
Total Nacional,Galicia,Ourense,Viajero,Espana,2016-11-01,21741
Total Nacional,Galicia,Ourense,Viajero,Espana,2016-10-01,26615
Total Nacional,Galicia,Ourense,Viajero,Espana,2016-09-01,25401
Total Nacional,Galicia,Ourense,Viajero,Espana,2016-08-01,36118
Total Nacional,Galicia,Ourense,Viajero,Espana,2016-07-01,24954
Total Nacional,Galicia,Ourense,Viajero,Espana,2016-06-01,24068
Total Nacional,Galicia,Ourense,Viajero,Espana,2016-05-01,21699
Total Nacional,Galicia,Ourense,Viajero,Espana,2016-04-01,19408
Total Nacional,Galicia,Ourense,Viajero,Espana,2016-03-01,26010
Total Nacional,Galicia,Ourense,Viajero,Espana,2016-02-01,18701
Total Nacional,Galicia,Ourense,Viajero,Espana,2016-01-01,15891
Total Nacional,Galicia,Ourense,Viajero,Extranjero,2016-12-01,1596
Total Nacional,Galicia,Ourense,Viajero,Extranjero,2016-11-01,1620
Total Nacional,Galicia,Ourense,Viajero,Extranjero,2016-10-01,3025
Total Nacional,Galicia,Ourense,Viajero,Extranjero,2016-09-01,3903
Total Nacional,Galicia,Ourense,Viajero,Extranjero,2016-08-01,4583
Total Nacional,Galicia,Ourense,Viajero,Extranjero,2016-07-01,3716
Total Nacional,Galicia,Ourense,Viajero,Extranjero,2016-06-01,3026
Total Nacional,Galicia,Ourense,Viajero,Extranjero,2016-05-01,2735
Total Nacional,Galicia,Ourense,Viajero,Extranjero,2016-04-01,3535
Total Nacional,Galicia,Ourense,Viajero,Extranjero,2016-03-01,2403
Total Nacional,Galicia,Ourense,Viajero,Extranjero,2016-02-01,1700
Total Nacional,Galicia,Ourense,Viajero,Extranjero,2016-01-01,1395
Total Nacional,Galicia,Pontevedra,Viajero,General,2016-12-01,57667
Total Nacional,Galicia,Pontevedra,Viajero,General,2016-11-01,61307
Total Nacional,Galicia,Pontevedra,Viajero,General,2016-10-01,111211
Total Nacional,Galicia,Pontevedra,Viajero,General,2016-09-01,151845
Total Nacional,Galicia,Pontevedra,Viajero,General,2016-08-01,227745
Total Nacional,Galicia,Pontevedra,Viajero,General,2016-07-01,197419
Total Nacional,Galicia,Pontevedra,Viajero,General,2016-06-01,131654
Total Nacional,Galicia,Pontevedra,Viajero,General,2016-05-01,87887
Total Nacional,Galicia,Pontevedra,Viajero,General,2016-04-01,77141
Total Nacional,Galicia,Pontevedra,Viajero,General,2016-03-01,72409
Total Nacional,Galicia,Pontevedra,Viajero,General,2016-02-01,50849
Total Nacional,Galicia,Pontevedra,Viajero,General,2016-01-01,42570
Total Nacional,Galicia,Pontevedra,Viajero,Espana,2016-12-01,48372
Total Nacional,Galicia,Pontevedra,Viajero,Espana,2016-11-01,51313
Total Nacional,Galicia,Pontevedra,Viajero,Espana,2016-10-01,86879
Total Nacional,Galicia,Pontevedra,Viajero,Espana,2016-09-01,112348
Total Nacional,Galicia,Pontevedra,Viajero,Espana,2016-08-01,183375
Total Nacional,Galicia,Pontevedra,Viajero,Espana,2016-07-01,157194
Total Nacional,Galicia,Pontevedra,Viajero,Espana,2016-06-01,97775
Total Nacional,Galicia,Pontevedra,Viajero,Espana,2016-05-01,67163
Total Nacional,Galicia,Pontevedra,Viajero,Espana,2016-04-01,61039
Total Nacional,Galicia,Pontevedra,Viajero,Espana,2016-03-01,63204
Total Nacional,Galicia,Pontevedra,Viajero,Espana,2016-02-01,43304
Total Nacional,Galicia,Pontevedra,Viajero,Espana,2016-01-01,36273
Total Nacional,Galicia,Pontevedra,Viajero,Extranjero,2016-12-01,9295
Total Nacional,Galicia,Pontevedra,Viajero,Extranjero,2016-11-01,9994
Total Nacional,Galicia,Pontevedra,Viajero,Extranjero,2016-10-01,24332
Total Nacional,Galicia,Pontevedra,Viajero,Extranjero,2016-09-01,39496
Total Nacional,Galicia,Pontevedra,Viajero,Extranjero,2016-08-01,44370
Total Nacional,Galicia,Pontevedra,Viajero,Extranjero,2016-07-01,40226
Total Nacional,Galicia,Pontevedra,Viajero,Extranjero,2016-06-01,33879
Total Nacional,Galicia,Pontevedra,Viajero,Extranjero,2016-05-01,20724
Total Nacional,Galicia,Pontevedra,Viajero,Extranjero,2016-04-01,16101
Total Nacional,Galicia,Pontevedra,Viajero,Extranjero,2016-03-01,9205
Total Nacional,Galicia,Pontevedra,Viajero,Extranjero,2016-02-01,7545
Total Nacional,Galicia,Pontevedra,Viajero,Extranjero,2016-01-01,6297
Total Nacional,Comunidad de madrid,Madrid,Viajero,General,2016-12-01,888804
Total Nacional,Comunidad de madrid,Madrid,Viajero,General,2016-11-01,917807
Total Nacional,Comunidad de madrid,Madrid,Viajero,General,2016-10-01,1085035
Total Nacional,Comunidad de madrid,Madrid,Viajero,General,2016-09-01,1057307
Total Nacional,Comunidad de madrid,Madrid,Viajero,General,2016-08-01,902997
Total Nacional,Comunidad de madrid,Madrid,Viajero,General,2016-07-01,969116
Total Nacional,Comunidad de madrid,Madrid,Viajero,General,2016-06-01,1037175
Total Nacional,Comunidad de madrid,Madrid,Viajero,General,2016-05-01,1069689
Total Nacional,Comunidad de madrid,Madrid,Viajero,General,2016-04-01,978009
Total Nacional,Comunidad de madrid,Madrid,Viajero,General,2016-03-01,952571
Total Nacional,Comunidad de madrid,Madrid,Viajero,General,2016-02-01,859596
Total Nacional,Comunidad de madrid,Madrid,Viajero,General,2016-01-01,771205
Total Nacional,Comunidad de madrid,Madrid,Viajero,Espana,2016-12-01,546597
Total Nacional,Comunidad de madrid,Madrid,Viajero,Espana,2016-11-01,525293
Total Nacional,Comunidad de madrid,Madrid,Viajero,Espana,2016-10-01,557933
Total Nacional,Comunidad de madrid,Madrid,Viajero,Espana,2016-09-01,537433
Total Nacional,Comunidad de madrid,Madrid,Viajero,Espana,2016-08-01,476530
Total Nacional,Comunidad de madrid,Madrid,Viajero,Espana,2016-07-01,502468
Total Nacional,Comunidad de madrid,Madrid,Viajero,Espana,2016-06-01,546344
Total Nacional,Comunidad de madrid,Madrid,Viajero,Espana,2016-05-01,552365
Total Nacional,Comunidad de madrid,Madrid,Viajero,Espana,2016-04-01,504347
Total Nacional,Comunidad de madrid,Madrid,Viajero,Espana,2016-03-01,520687
Total Nacional,Comunidad de madrid,Madrid,Viajero,Espana,2016-02-01,512426
Total Nacional,Comunidad de madrid,Madrid,Viajero,Espana,2016-01-01,461845
Total Nacional,Comunidad de madrid,Madrid,Viajero,Extranjero,2016-12-01,342208
Total Nacional,Comunidad de madrid,Madrid,Viajero,Extranjero,2016-11-01,392514
Total Nacional,Comunidad de madrid,Madrid,Viajero,Extranjero,2016-10-01,527102
Total Nacional,Comunidad de madrid,Madrid,Viajero,Extranjero,2016-09-01,519874
Total Nacional,Comunidad de madrid,Madrid,Viajero,Extranjero,2016-08-01,426467
Total Nacional,Comunidad de madrid,Madrid,Viajero,Extranjero,2016-07-01,466648
Total Nacional,Comunidad de madrid,Madrid,Viajero,Extranjero,2016-06-01,490831
Total Nacional,Comunidad de madrid,Madrid,Viajero,Extranjero,2016-05-01,517324
Total Nacional,Comunidad de madrid,Madrid,Viajero,Extranjero,2016-04-01,473663
Total Nacional,Comunidad de madrid,Madrid,Viajero,Extranjero,2016-03-01,431885
Total Nacional,Comunidad de madrid,Madrid,Viajero,Extranjero,2016-02-01,347169
Total Nacional,Comunidad de madrid,Madrid,Viajero,Extranjero,2016-01-01,309360
Total Nacional,Region de murcia,Murcia,Viajero,General,2016-12-01,77793
Total Nacional,Region de murcia,Murcia,Viajero,General,2016-11-01,82096
Total Nacional,Region de murcia,Murcia,Viajero,General,2016-10-01,103611
Total Nacional,Region de murcia,Murcia,Viajero,General,2016-09-01,117954
Total Nacional,Region de murcia,Murcia,Viajero,General,2016-08-01,132647
Total Nacional,Region de murcia,Murcia,Viajero,General,2016-07-01,124232
Total Nacional,Region de murcia,Murcia,Viajero,General,2016-06-01,113254
Total Nacional,Region de murcia,Murcia,Viajero,General,2016-05-01,111936
Total Nacional,Region de murcia,Murcia,Viajero,General,2016-04-01,106333
Total Nacional,Region de murcia,Murcia,Viajero,General,2016-03-01,99257
Total Nacional,Region de murcia,Murcia,Viajero,General,2016-02-01,84642
Total Nacional,Region de murcia,Murcia,Viajero,General,2016-01-01,65527
Total Nacional,Region de murcia,Murcia,Viajero,Espana,2016-12-01,64689
Total Nacional,Region de murcia,Murcia,Viajero,Espana,2016-11-01,66594
Total Nacional,Region de murcia,Murcia,Viajero,Espana,2016-10-01,79582
Total Nacional,Region de murcia,Murcia,Viajero,Espana,2016-09-01,89459
Total Nacional,Region de murcia,Murcia,Viajero,Espana,2016-08-01,104364
Total Nacional,Region de murcia,Murcia,Viajero,Espana,2016-07-01,98188
Total Nacional,Region de murcia,Murcia,Viajero,Espana,2016-06-01,86813
Total Nacional,Region de murcia,Murcia,Viajero,Espana,2016-05-01,85445
Total Nacional,Region de murcia,Murcia,Viajero,Espana,2016-04-01,80613
Total Nacional,Region de murcia,Murcia,Viajero,Espana,2016-03-01,81724
Total Nacional,Region de murcia,Murcia,Viajero,Espana,2016-02-01,68162
Total Nacional,Region de murcia,Murcia,Viajero,Espana,2016-01-01,50983
Total Nacional,Region de murcia,Murcia,Viajero,Extranjero,2016-12-01,13104
Total Nacional,Region de murcia,Murcia,Viajero,Extranjero,2016-11-01,15502
Total Nacional,Region de murcia,Murcia,Viajero,Extranjero,2016-10-01,24029
Total Nacional,Region de murcia,Murcia,Viajero,Extranjero,2016-09-01,28495
Total Nacional,Region de murcia,Murcia,Viajero,Extranjero,2016-08-01,28283
Total Nacional,Region de murcia,Murcia,Viajero,Extranjero,2016-07-01,26044
Total Nacional,Region de murcia,Murcia,Viajero,Extranjero,2016-06-01,26441
Total Nacional,Region de murcia,Murcia,Viajero,Extranjero,2016-05-01,26491
Total Nacional,Region de murcia,Murcia,Viajero,Extranjero,2016-04-01,25720
Total Nacional,Region de murcia,Murcia,Viajero,Extranjero,2016-03-01,17533
Total Nacional,Region de murcia,Murcia,Viajero,Extranjero,2016-02-01,16480
Total Nacional,Region de murcia,Murcia,Viajero,Extranjero,2016-01-01,14543
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,General,2016-12-01,54664
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,General,2016-11-01,63614
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,General,2016-10-01,97137
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,General,2016-09-01,109837
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,General,2016-08-01,131705
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,General,2016-07-01,112377
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,General,2016-06-01,91067
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,General,2016-05-01,99646
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,General,2016-04-01,75731
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,General,2016-03-01,72264
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,General,2016-02-01,49992
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,General,2016-01-01,39384
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Espana,2016-12-01,45307
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Espana,2016-11-01,52884
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Espana,2016-10-01,72897
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Espana,2016-09-01,72565
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Espana,2016-08-01,90438
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Espana,2016-07-01,71070
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Espana,2016-06-01,63258
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Espana,2016-05-01,63472
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Espana,2016-04-01,54825
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Espana,2016-03-01,60797
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Espana,2016-02-01,41448
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Espana,2016-01-01,32751
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Extranjero,2016-12-01,9357
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Extranjero,2016-11-01,10730
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Extranjero,2016-10-01,24240
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Extranjero,2016-09-01,37271
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Extranjero,2016-08-01,41267
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Extranjero,2016-07-01,41306
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Extranjero,2016-06-01,27809
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Extranjero,2016-05-01,36173
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Extranjero,2016-04-01,20906
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Extranjero,2016-03-01,11467
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Extranjero,2016-02-01,8545
Total Nacional,Comunidad floral de navarra,Navarra,Viajero,Extranjero,2016-01-01,6633
Total Nacional,Pais vasco,Araba/alava,Viajero,General,2016-12-01,27324
Total Nacional,Pais vasco,Araba/alava,Viajero,General,2016-11-01,25965
Total Nacional,Pais vasco,Araba/alava,Viajero,General,2016-10-01,38992
Total Nacional,Pais vasco,Araba/alava,Viajero,General,2016-09-01,39087
Total Nacional,Pais vasco,Araba/alava,Viajero,General,2016-08-01,50236
Total Nacional,Pais vasco,Araba/alava,Viajero,General,2016-07-01,47754
Total Nacional,Pais vasco,Araba/alava,Viajero,General,2016-06-01,34140
Total Nacional,Pais vasco,Araba/alava,Viajero,General,2016-05-01,34706
Total Nacional,Pais vasco,Araba/alava,Viajero,General,2016-04-01,28152
Total Nacional,Pais vasco,Araba/alava,Viajero,General,2016-03-01,30382
Total Nacional,Pais vasco,Araba/alava,Viajero,General,2016-02-01,21608
Total Nacional,Pais vasco,Araba/alava,Viajero,General,2016-01-01,23026
Total Nacional,Pais vasco,Araba/alava,Viajero,Espana,2016-12-01,22981
Total Nacional,Pais vasco,Araba/alava,Viajero,Espana,2016-11-01,20526
Total Nacional,Pais vasco,Araba/alava,Viajero,Espana,2016-10-01,28182
Total Nacional,Pais vasco,Araba/alava,Viajero,Espana,2016-09-01,26363
Total Nacional,Pais vasco,Araba/alava,Viajero,Espana,2016-08-01,29675
Total Nacional,Pais vasco,Araba/alava,Viajero,Espana,2016-07-01,28769
Total Nacional,Pais vasco,Araba/alava,Viajero,Espana,2016-06-01,23297
Total Nacional,Pais vasco,Araba/alava,Viajero,Espana,2016-05-01,23647
Total Nacional,Pais vasco,Araba/alava,Viajero,Espana,2016-04-01,20923
